Date,Open,High,Low,Close,Adj Close,Volume
2015/2/17,66.515717,67.371429,65.944283,67.137146,67.137146,11170600
2015/2/18,67.022858,68.07,66.645714,67.865715,67.865715,10316600
2015/2/19,67.85714,68.714287,67.574287,67.800003,67.800003,10432100
2015/2/20,67.949997,68.374283,67.637146,68.314285,68.314285,9422000
2015/2/23,68.300003,68.314285,67.14286,67.405716,67.405716,9031400
2015/2/24,67.372856,68.08429,67.355713,67.839996,67.839996,6075300
2015/2/25,67.807144,68.794289,67.807144,68.332855,68.332855,6854400
2015/2/26,68.625717,69.5,68.43,69.004288,69.004288,10852800
2015/2/27,69.081429,69.428574,67.818573,67.844284,67.844284,11516400
2015/3/2,67.714287,68.60714,67.234283,68.60714,68.60714,10187100
2015/3/3,68.344284,68.457146,67.507141,67.815712,67.815712,7426300
2015/3/4,67.529999,67.925713,66.182854,67.110001,67.110001,17453800
2015/3/5,67.428574,67.464287,66.419998,66.807144,66.807144,11244800
2015/3/6,66.64286,66.925713,64.844284,64.874283,64.874283,12888400
2015/3/9,64.989998,65.092857,62.828571,63.66143,63.66143,18970700
2015/3/10,63.015713,63.351429,61.982857,62.151428,62.151428,17947300
2015/3/11,62.240002,63.939999,62.240002,62.884285,62.884285,16363200
2015/3/12,63.347141,64.582855,63.34,64.045715,64.045715,14654500
2015/3/13,63.907143,64.057144,62.367142,62.628571,62.628571,10161200
2015/3/16,61.547142,61.547142,59.619999,60.281429,60.281429,26796000
2015/3/17,59.712856,60.694286,59.384285,59.78857,59.78857,18428200
2015/3/18,59.738571,60.650002,59.299999,60.445713,60.445713,14634900
2015/3/19,60.459999,61.21143,60.255714,60.744286,60.744286,11449900
2015/3/20,61.337143,61.785713,60.895714,61.185715,61.185715,13641600
2015/3/23,60.889999,61.155712,60.330002,60.714287,60.714287,7664300
2015/3/24,61.135715,63.098572,61.118572,62.611427,62.611427,16888900
2015/3/25,62.684284,62.691429,60.244286,60.25,60.25,21652400
2015/3/26,59.628571,60.447144,59.389999,59.751431,59.751431,16039100
2015/3/27,59.330002,59.847141,58.572857,59.252857,59.252857,15852200
2015/3/30,59.715714,60.564285,59.364285,60.367142,60.367142,13272700
2015/3/31,60.110001,60.419998,59.455715,59.527142,59.527142,14248500
2015/4/1,59.642857,59.785713,58.702858,59.017143,59.017143,14639800
2015/4/2,59.07143,59.607143,58.861427,59.154285,59.154285,9864400
2015/4/6,58.76857,60.447144,58.464287,60.330002,60.330002,10730300
2015/4/7,60.497143,60.848572,60.042858,60.494286,60.494286,9977100
2015/4/8,61.201427,63.107143,61.184284,63.049999,63.049999,22327900
2015/4/9,63,63.135715,62.114285,62.785713,62.785713,13455400
2015/4/10,64.397141,64.995712,63.947144,64.938568,64.938568,22367100
2015/4/13,67.239998,69.285713,67.057144,67.811432,67.811432,44436700
2015/4/14,68.85714,69.14286,67.421432,68.387146,68.387146,28641900
2015/4/15,68.704285,68.704285,67.364288,67.922859,67.922859,42528500
2015/4/16,76,81.25,75.714287,80.292854,80.292854,104500900
2015/4/17,79.778572,82.14286,79.714287,81.650002,81.650002,58306500
2015/4/20,81.785713,82.304283,80.381432,81.055717,81.055717,30766400
2015/4/21,81.234283,81.484283,79.800003,80.062859,80.062859,15925700
2015/4/22,80.211426,80.71286,79.544289,79.668571,79.668571,12089700
2015/4/23,79.655716,80.342857,78.955711,79.865715,79.865715,12687500
2015/4/24,80.172859,80.808571,79.507141,79.771431,79.771431,11045300
2015/4/27,80.292854,81.785713,80.230003,80.868568,80.868568,15246700
2015/4/28,80.589996,81.278572,79.944283,80.437141,80.437141,8826300
2015/4/29,80.07,81.055717,79.644287,80.407143,80.407143,9534700
2015/4/30,80.237144,80.835716,79.124283,79.5,79.5,10565100
2015/5/1,79.855713,79.96714,78.894287,79.575714,79.575714,8906100
2015/5/4,79.571426,79.714287,78.900002,79.271431,79.271431,7967400
2015/5/5,81.238571,82.442856,80.757141,80.792854,80.792854,27116600
2015/5/6,81.028572,81.214287,79.521431,80.077141,80.077141,11504500
2015/5/7,80.114288,80.794289,79.457146,80.748573,80.748573,10220700
2015/5/8,81.041428,82.152855,80.964287,82.085716,82.085716,13828500
2015/5/11,82.324287,84.85714,82.185715,84.278572,84.278572,23882600
2015/5/12,83.808571,83.808571,82.992859,83.377144,83.377144,11907000
2015/5/13,83.404289,84.197144,82.691429,82.872856,82.872856,11155900
2015/5/14,83.285713,83.924286,82.330002,83.835716,83.835716,8898400
2015/5/15,86.364288,88.348572,85.755714,87.60714,87.60714,37053100
2015/5/18,87.544289,88.534286,87.024284,88.267143,88.267143,14812000
2015/5/19,88.888573,89.785713,87.809998,88.068573,88.068573,19101600
2015/5/20,88.214287,89.108574,87.362854,88.790001,88.790001,12756800
2015/5/21,89.081429,89.571426,88.181427,89.002853,89.002853,12767300
2015/5/22,89.178574,89.407143,88.692856,88.83857,88.83857,7466200
2015/5/26,88.874283,89.061432,87.785713,87.992859,87.992859,9646000
2015/5/27,88.14286,89.907143,87.928574,89.85714,89.85714,10506300
2015/5/28,89.714287,89.855713,88.93,89.507141,89.507141,7821800
2015/5/29,89.472855,90.205711,88.955711,89.151428,89.151428,12712000
2015/6/1,88.837143,89.121429,87.944283,89.002853,89.002853,9926000
2015/6/2,88.711426,89.678574,88.405716,89.129997,89.129997,7529200
2015/6/3,89.242859,89.732857,88.644287,88.808571,88.808571,6237700
2015/6/4,88.378571,89.428574,88.042854,89.348572,89.348572,10074400
2015/6/5,89.214287,90.540001,89.125717,90.459999,90.459999,11624200
2015/6/8,90.714287,90.815712,88.995712,89.604286,89.604286,11148900
2015/6/9,89.33429,92.714287,89.33429,92.449997,92.449997,22024800
2015/6/10,93.395714,98.970001,93.225716,95.871429,95.871429,57121400
2015/6/11,96.889999,96.918571,94.087143,95.094284,95.094284,26623100
2015/6/12,94.91571,95.342857,94.124283,94.418571,94.418571,10278800
2015/6/15,92.85714,93.591431,91.658569,93.431427,93.431427,19054000
2015/6/16,94.242859,95.60714,93.691429,95.272858,95.272858,16043300
2015/6/17,95.132858,95.132858,93.957146,94.271431,94.271431,9905000
2015/6/18,94.651428,95.341431,94.368568,94.742859,94.742859,8962800
2015/6/19,96.242859,96.418571,93.821426,93.871429,93.871429,19814900
2015/6/22,95.042854,96.692856,94.188568,96.414284,96.414284,16732800
2015/6/23,96.335716,97.389999,95.75,97.312859,97.312859,15626100
2015/6/24,100.014282,100.891426,96.397141,96.944283,96.944283,77138600
2015/6/25,95.48143,96,93.458572,94.891426,94.891426,41623400
2015/6/26,95.300003,95.314285,93.08857,93.08857,93.08857,30314900
2015/6/29,91.505714,92.912857,91.117142,92.23143,92.23143,24575600
2015/6/30,93.35714,94.355713,92.785713,93.848572,93.848572,16880500
2015/7/1,94.805717,95.238571,93.218575,93.635712,93.635712,14699300
2015/7/2,93.998573,94.19857,93.214287,94.044289,94.044289,11053000
2015/7/6,93.472855,94.928574,93.339996,94.571426,94.571426,11808300
2015/7/7,95.012856,95.427139,92.622856,94.091431,94.091431,21573300
2015/7/8,93.471428,93.995712,92.284286,93.507141,93.507141,12990600
2015/7/9,94.900002,95.845711,94.285713,95.727142,95.727142,16731400
2015/7/10,97.522858,98.502853,96.900002,97.228569,97.228569,21636300
2015/7/13,98.098572,102.308571,98.078568,101.087143,101.087143,33205200
2015/7/14,101.271431,101.635712,99.652855,100.371429,100.371429,19736500
2015/7/15,99.970001,100.75,97.050003,98.129997,98.129997,30898600
2015/7/16,111.019997,116.489998,107.68,115.809998,115.809998,63461000
2015/7/17,117.339996,117.879997,114.239998,114.769997,114.769997,25136900
2015/7/20,114.699997,114.699997,110.139999,110.550003,110.550003,22676900
2015/7/21,110.209999,113.709999,109.32,112.510002,112.510002,14085400
2015/7/22,112.139999,113.879997,110.559998,111.5,111.5,10500500
2015/7/23,110.910004,112.18,109.839996,110.099998,110.099998,8306800
2015/7/24,111.550003,111.68,108.900002,109.339996,109.339996,8125100
2015/7/27,107.790001,109.860001,106.25,106.43,106.43,11302600
2015/7/28,107.290001,107.940002,103.879997,106.900002,106.900002,11155900
2015/7/29,106.830002,107.75,105.400002,107.080002,107.080002,6695600
2015/7/30,106.400002,111.900002,105.400002,111.559998,111.559998,14229200
2015/7/31,111.949997,115,111.150002,114.309998,114.309998,16349100
2015/8/3,114.599998,114.599998,111.779999,112.559998,112.559998,10144800
2015/8/4,113.150002,122.790001,113,121.150002,121.150002,29653300
2015/8/5,125.620003,129.289993,122.709999,123.709999,123.709999,26946500
2015/8/6,126.290001,128.850006,122.040001,126.449997,126.449997,24716700
2015/8/7,126.419998,126.599998,121.300003,123.519997,123.519997,17360700
2015/8/10,126.089996,126.5,121.510002,123.029999,123.029999,13424600
2015/8/11,120.010002,123.760002,120,122.739998,122.739998,11596800
2015/8/12,121.470001,122.449997,118.660004,120.510002,120.510002,13822500
2015/8/13,120.989998,125.730003,119.339996,123.730003,123.730003,15284400
2015/8/14,124.959999,125,123,123.389999,123.389999,8667700
2015/8/17,123.139999,125.699997,122.589996,125.360001,125.360001,9233800
2015/8/18,125.260002,126.75,123.550003,124.050003,124.050003,9382000
2015/8/19,123.5,123.699997,121.5,122.059998,122.059998,10115300
2015/8/20,119.800003,121.449997,111.339996,112.489998,112.489998,28045300
2015/8/21,106.199997,110,102.75,103.959999,103.959999,33228300
2015/8/24,88.75,109.629997,85.5,96.879997,96.879997,59951900
2015/8/25,107.75,107.879997,101.5,101.519997,101.519997,37620700
2015/8/26,107.150002,110.279999,102.019997,110.129997,110.129997,36164600
2015/8/27,114.940002,118.25,113.019997,117.660004,117.660004,37056100
2015/8/28,116.349998,119.349998,115.879997,117.629997,117.629997,20240200
2015/8/31,115.239998,117,113.760002,115.029999,115.029999,17005600
2015/9/1,109.349998,111.239998,103.82,105.790001,105.790001,35977100
2015/9/2,109.309998,109.5,100.300003,105.440002,105.440002,39843300
2015/9/3,102.690002,104.169998,100.110001,101.059998,101.059998,29546700
2015/9/4,98.050003,99.93,97.339996,98.790001,98.790001,24212000
2015/9/8,102.080002,102.5,93.550003,94.949997,94.949997,43479700
2015/9/9,96.510002,102.790001,95.519997,99.18,99.18,35524400
2015/9/10,99.419998,100.849998,96.779999,99.480003,99.480003,21031900
2015/9/11,98.57,100.849998,97.230003,97.510002,97.510002,17373900
2015/9/14,96.839996,97.910004,94.330002,95.690002,95.690002,15546000
2015/9/15,95.220001,99.650002,93.610001,99.160004,99.160004,22591100
2015/9/16,99.699997,104.480003,99.330002,104.080002,104.080002,28058200
2015/9/17,103.669998,107.5,101.830002,104.209999,104.209999,25817700
2015/9/18,102,104.360001,100.709999,102.620003,102.620003,21715000
2015/9/21,103.300003,103.769997,99.559998,100.300003,100.300003,17900600
2015/9/22,98.290001,99.900002,97,98.470001,98.470001,16717900
2015/9/23,98.599998,99.739998,97.660004,98.07,98.07,10264500
2015/9/24,97.110001,104,96.779999,103.760002,103.760002,21274500
2015/9/25,105.300003,105.449997,101.57,102.239998,102.239998,19066600
2015/9/28,101.57,103.330002,97.839996,99.470001,99.470001,17026600
2015/9/29,99.629997,100.629997,96.849998,98.349998,98.349998,17405900
2015/9/30,99.910004,103.459999,99.050003,103.260002,103.260002,17027600
2015/10/1,102.910004,106.110001,101.120003,105.980003,105.980003,17426900
2015/10/2,103.010002,106.870003,101.449997,106.110001,106.110001,21526700
2015/10/5,107.480003,112.279999,105.760002,111.25,111.25,21157900
2015/10/6,110.330002,112.25,105.639999,108.330002,108.330002,20629800
2015/10/7,108.839996,109.779999,106.75,108.099998,108.099998,12329500
2015/10/8,107.940002,115.050003,102.599998,114.93,114.93,42831900
2015/10/9,114.110001,115.830002,112.440002,113.330002,113.330002,22455200
2015/10/12,114.449997,115.419998,112.360001,113.449997,113.449997,12624500
2015/10/13,112.849998,113.720001,108.779999,109.730003,109.730003,17512100
2015/10/14,111.5,111.629997,108.050003,110.230003,110.230003,33231500
2015/10/15,103.769997,104.879997,99.099998,101.089996,101.089996,48484300
2015/10/16,100.209999,101.650002,98.410004,98.989998,98.989998,21340500
2015/10/19,98.07,103.620003,96.260002,101.690002,101.690002,29964700
2015/10/20,101.059998,102.110001,97.580002,98.989998,98.989998,17345600
2015/10/21,99.669998,100.339996,97.010002,97.959999,97.959999,13728500
2015/10/22,98.07,99.93,96.860001,97.32,97.32,12786800
2015/10/23,97.610001,101.559998,97.269997,100.040001,100.040001,18019900
2015/10/26,100.050003,103.309998,99.379997,103.040001,103.040001,12234800
2015/10/27,102.580002,104.720001,101.230003,103.07,103.07,12066400
2015/10/28,102.900002,106.209999,102.059998,105.800003,105.800003,13094000
2015/10/29,105,106.910004,104.75,105.120003,105.120003,9841400
2015/10/30,105.120003,110.099998,104.900002,108.379997,108.379997,15571500
2015/11/2,109.199997,109.370003,106.300003,107.639999,107.639999,11784600
2015/11/3,107.360001,111.050003,107.239998,109.739998,109.739998,12484100
2015/11/4,110.360001,114.279999,109.389999,114.050003,114.050003,17505000
2015/11/5,113.75,115.68,111.720001,113.5,113.5,13814900
2015/11/6,113.389999,114.800003,112.050003,114.059998,114.059998,10936600
2015/11/9,113.360001,114,108.639999,109.860001,109.860001,16154600
2015/11/10,108.860001,112.839996,108.010002,112.699997,112.699997,11166400
2015/11/11,113.080002,114.610001,111.410004,112.860001,112.860001,11039200
2015/11/12,112.519997,115.25,108.199997,108.919998,108.919998,17568200
2015/11/13,108.339996,109.07,103.269997,103.650002,103.650002,18819400
2015/11/16,102.970001,111.650002,101.860001,111.349998,111.349998,19866200
2015/11/17,112.110001,118.790001,111.699997,117.099998,117.099998,33016300
2015/11/18,117.940002,121,116.099998,120.629997,120.629997,23353600
2015/11/19,120.25,123.129997,119.610001,120.220001,120.220001,19253200
2015/11/20,120.849998,124.07,119.209999,123.839996,123.839996,17977000
2015/11/23,124.300003,126.199997,121.660004,125.029999,125.029999,15727000
2015/11/24,123.669998,124.660004,120.029999,123.309998,123.309998,18335300
2015/11/25,124.230003,125.199997,122.360001,124.160004,124.160004,10980700
2015/11/27,123.849998,126.389999,123.589996,125.440002,125.440002,6645500
2015/11/30,126.029999,126.599998,122.889999,123.330002,123.330002,13894000
2015/12/1,124.470001,125.57,122.419998,125.370003,125.370003,12550800
2015/12/2,125.529999,131.350006,124.93,128.929993,128.929993,24105700
2015/12/3,129.619995,132.199997,126.389999,126.809998,126.809998,26647300
2015/12/4,127,130.990005,125.75,130.929993,130.929993,20250400
2015/12/7,131.190002,133.270004,122.75,125.360001,125.360001,23351600
2015/12/8,121.510002,128.240005,121.099998,126.980003,126.980003,18591100
2015/12/9,127.699997,128.779999,122.330002,124.199997,124.199997,17788800
2015/12/10,124.5,125.209999,121.620003,122.910004,122.910004,13474100
2015/12/11,121.449997,123,118.599998,118.910004,118.910004,16105300
2015/12/14,119.769997,120.900002,114.660004,120.669998,120.669998,18679300
2015/12/15,121.93,123.300003,118.540001,118.599998,118.599998,11760000
2015/12/16,119.800003,123,118.089996,122.639999,122.639999,13181000
2015/12/17,123.970001,126.349998,122.419998,122.510002,122.510002,17284900
2015/12/18,120.849998,122.190002,117.919998,118.019997,118.019997,17948100
2015/12/21,119.510002,119.589996,115.660004,116.629997,116.629997,11670000
2015/12/22,117.300003,117.43,114.860001,116.239998,116.239998,9689000
2015/12/23,116.910004,118.559998,115.779999,118.160004,118.160004,9324300
2015/12/24,118.220001,118.800003,117.300003,117.330002,117.330002,3531300
2015/12/28,117.260002,117.349998,113.849998,117.110001,117.110001,8424300
2015/12/29,118.190002,119.599998,116.919998,119.120003,119.120003,8159200
2015/12/30,118.949997,119.019997,116.43,116.709999,116.709999,8149700
2015/12/31,116.209999,117.459999,114.279999,114.379997,114.379997,9273000
2016/1/4,109,110,105.209999,109.959999,109.959999,20794800
2016/1/5,110.449997,110.580002,105.849998,107.660004,107.660004,17664600
2016/1/6,105.290001,117.910004,104.959999,117.68,117.68,33045700
2016/1/7,116.360001,122.18,112.290001,114.559998,114.559998,33636700
2016/1/8,116.330002,117.720001,111.099998,111.389999,111.389999,18067100
2016/1/11,112.129997,116.790001,111.199997,114.970001,114.970001,21920400
2016/1/12,116.110001,117.779999,115.080002,116.580002,116.580002,15133500
2016/1/13,114.43,114.480003,104.529999,106.559998,106.559998,24921600
2016/1/14,105.650002,109.25,101.209999,107.059998,107.059998,23664800
2016/1/15,102.43,105.5,101.720001,104.040001,104.040001,19775100
2016/1/19,106.57,110.139999,105.550003,107.889999,107.889999,35722800
2016/1/20,108.910004,109.989998,97.050003,107.739998,107.739998,53009400
2016/1/21,108.32,108.510002,102.099998,102.349998,102.349998,31027500
2016/1/22,104.720001,104.989998,99.220001,100.720001,100.720001,26821800
2016/1/25,99.779999,102.68,99,99.120003,99.120003,20321100
2016/1/26,99.739998,100.550003,94.849998,97.830002,97.830002,22083900
2016/1/27,96.610001,97.849998,90.589996,91.150002,91.150002,25556200
2016/1/28,93.839996,95.25,90.110001,94.410004,94.410004,24562300
2016/1/29,92,94.389999,90.629997,91.839996,91.839996,20463900
2016/2/1,91.790001,97.18,91.300003,94.089996,94.089996,19684500
2016/2/2,95.540001,96.650002,90.730003,91.489998,91.489998,21906500
2016/2/3,92.410004,92.690002,86.139999,90.739998,90.739998,27466000
2016/2/4,89.5,91.25,86.540001,89.709999,89.709999,19108600
2016/2/5,88.230003,88.949997,81.860001,82.790001,82.790001,25929300
2016/2/8,80.57,84.699997,79.949997,83.32,83.32,25035600
2016/2/9,81.75,88.400002,81.550003,86.129997,86.129997,25892900
2016/2/10,89,92.209999,87.419998,88.449997,88.449997,23146500
2016/2/11,87.419998,88.389999,82.910004,86.349998,86.349998,21820300
2016/2/12,86.639999,89.720001,85.260002,87.400002,87.400002,19067700
2016/2/16,89,90.139999,87.540001,89.050003,89.050003,16356600
2016/2/17,90.129997,94.769997,89.639999,94.760002,94.760002,18323800
2016/2/18,94.800003,94.900002,90.309998,90.489998,90.489998,17695300
2016/2/19,89.980003,91.400002,88.029999,89.230003,89.230003,14259200
2016/2/22,90.75,93.110001,88.300003,91.93,91.93,16321800
2016/2/23,91.400002,92.489998,89.050003,89.120003,89.120003,12744400
2016/2/24,88.5,91.760002,86.699997,91.610001,91.610001,15972800
2016/2/25,91.080002,94.809998,90.209999,94.529999,94.529999,17898800
2016/2/26,95.300003,97.480003,94.25,94.790001,94.790001,16975200
2016/2/29,94.809998,97.199997,93.339996,93.410004,93.410004,13663100
2016/3/1,94.580002,99.160004,93.610001,98.300003,98.300003,17048800
2016/3/2,98.010002,99.480003,95.900002,97.610001,97.610001,19102800
2016/3/3,97.830002,98.349998,95.389999,97.93,97.93,15320900
2016/3/4,98.760002,102.220001,98.32,101.580002,101.580002,23414600
2016/3/7,101,101.790001,95.25,95.489998,95.489998,23855200
2016/3/8,95,98.279999,94.5,96.230003,96.230003,14797000
2016/3/9,96.82,98.370003,95,98,98,12298700
2016/3/10,98.18,99.739998,95.449997,97.360001,97.360001,17002100
2016/3/11,99.510002,99.599998,96.050003,97.660004,97.660004,15114300
2016/3/14,97.199997,99.419998,97.169998,98.129997,98.129997,11251900
2016/3/15,97.870003,98.510002,96.43,97.860001,97.860001,9691800
2016/3/16,97.529999,99.730003,97.5,99.349998,99.349998,12630500
2016/3/17,99.050003,101.389999,99,99.720001,99.720001,13825000
2016/3/18,100.5,102.410004,100.010002,101.120003,101.120003,15453500
2016/3/21,101.150002,102.099998,99.5,101.059998,101.059998,9578500
2016/3/22,100.480003,101.519997,99.199997,99.839996,99.839996,9069900
2016/3/23,99.75,100.389999,98.809998,99.589996,99.589996,8313500
2016/3/24,98.639999,98.849998,97.07,98.360001,98.360001,10671100
2016/3/28,98.339996,101.440002,97.82,101.209999,101.209999,12432200
2016/3/29,101.080002,104.330002,101,104.129997,104.129997,16008900
2016/3/30,104.650002,104.910004,101.480003,102.190002,102.190002,14705000
2016/3/31,102.43,103.529999,101.050003,102.230003,102.230003,9747500
2016/4/1,102.93,105.790001,102.470001,105.699997,105.699997,14182400
2016/4/4,105.900002,105.919998,103.199997,104.349998,104.349998,10940400
2016/4/5,103.470001,105.75,103.25,104.940002,104.940002,10060900
2016/4/6,105.300003,106.440002,104.25,104.830002,104.830002,9605800
2016/4/7,104.309998,106.440002,103.599998,104.449997,104.449997,10774900
2016/4/8,105.120003,105.330002,102.82,103.809998,103.809998,7857600
2016/4/11,104.040001,104.980003,102.620003,102.68,102.68,7451300
2016/4/12,103.150002,107.220001,102.209999,106.980003,106.980003,12437000
2016/4/13,108,111.279999,107.879997,109.650002,109.650002,16701700
2016/4/14,110.010002,111.639999,109.150002,110.419998,110.419998,9553700
2016/4/15,110.639999,111.849998,109.779999,111.510002,111.510002,11746100
2016/4/18,109.900002,110.699997,106.019997,108.400002,108.400002,32816400
2016/4/19,99.489998,101.370003,94.199997,94.339996,94.339996,55728800
2016/4/20,94.339996,96.980003,93.139999,96.769997,96.769997,26613500
2016/4/21,97.309998,97.379997,94.779999,94.980003,94.980003,19919400
2016/4/22,94.849998,96.690002,94.209999,95.900002,95.900002,15806300
2016/4/25,95.699997,95.75,92.800003,93.559998,93.559998,14985400
2016/4/26,93.5,93.550003,91.25,92.43,92.43,15330900
2016/4/27,92.18,92.5,90.209999,91.040001,91.040001,12218900
2016/4/28,91.5,92.669998,90.089996,90.279999,90.279999,11474900
2016/4/29,90.5,90.559998,88.209999,90.029999,90.029999,13968000
2016/5/2,90.410004,93.220001,89.889999,93.110001,93.110001,12547000
2016/5/3,92.080002,93.25,91.300003,91.540001,91.540001,10593900
2016/5/4,91,92.160004,90.349998,90.790001,90.790001,7394700
2016/5/5,90.910004,92.080002,89.25,89.370003,89.370003,10368500
2016/5/6,88.830002,90.879997,88.110001,90.839996,90.839996,10433900
2016/5/9,90.730003,91.830002,89.900002,90.540001,90.540001,9543700
2016/5/10,91.139999,93.25,91.089996,92.889999,92.889999,11175900
2016/5/11,92.400002,92.589996,89.900002,90.019997,90.019997,11692900
2016/5/12,90.32,90.410004,85.739998,87.739998,87.739998,20408100
2016/5/13,87.389999,88.589996,86.260002,87.879997,87.879997,11571400
2016/5/16,87.559998,90,86.150002,89.120003,89.120003,11247800
2016/5/17,89,90.870003,88.169998,88.629997,88.629997,11571300
2016/5/18,88.25,91.720001,88.25,90.5,90.5,13911800
2016/5/19,90.160004,91.269997,88.300003,89.550003,89.550003,11450300
2016/5/20,90.080002,93.279999,89.980003,92.489998,92.489998,15063000
2016/5/23,92.980003,95.290001,92.849998,94.889999,94.889999,13992300
2016/5/24,95.980003,99.139999,95.75,97.889999,97.889999,21246000
2016/5/25,99,100.309998,98.300003,100.199997,100.199997,15142900
2016/5/26,103.209999,104,101.379997,102.809998,102.809998,17824700
2016/5/27,102.440002,103.5,101.440002,103.300003,103.300003,9092100
2016/5/31,102.949997,103.449997,102.129997,102.57,102.57,8725700
2016/6/1,101.5,101.919998,100.160004,101.510002,101.510002,8393400
2016/6/2,101.389999,102.150002,100.769997,101.25,101.25,7992400
2016/6/3,100.989998,101,98.529999,99.589996,99.589996,9224000
2016/6/6,100.290001,101.07,99.720001,100.739998,100.739998,6828100
2016/6/7,101.199997,101.629997,99.769997,99.889999,99.889999,6474700
2016/6/8,100.019997,100.279999,97.599998,97.860001,97.860001,9423900
2016/6/9,97.220001,98.43,96.660004,97.089996,97.089996,8923800
2016/6/10,94.879997,95.349998,93.279999,93.75,93.75,12907900
2016/6/13,95.019997,97.199997,93.620003,93.849998,93.849998,13484300
2016/6/14,94.160004,95.800003,93.269997,94.120003,94.120003,9480400
2016/6/15,94.610001,95.459999,93.5,94.290001,94.290001,7675400
2016/6/16,94.18,95.559998,93.25,95.440002,95.440002,7550800
2016/6/17,95.75,95.769997,94.199997,94.449997,94.449997,8046800
2016/6/20,95.220001,95.879997,93.650002,93.800003,93.800003,9026400
2016/6/21,93.870003,93.879997,90.769997,90.989998,90.989998,15199700
2016/6/22,90.779999,91.980003,89.769997,90.010002,90.010002,9454700
2016/6/23,90.620003,91.68,88.150002,91.660004,91.660004,10819000
2016/6/24,87.529999,90.489998,87.209999,88.440002,88.440002,11248600
2016/6/27,87.879997,88,84.809998,85.330002,85.330002,13730500
2016/6/28,87.410004,88.879997,86.410004,87.970001,87.970001,11545600
2016/6/29,89.669998,91.970001,88.699997,91.059998,91.059998,11687100
2016/6/30,90.910004,91.720001,89.900002,91.480003,91.480003,9099000
2016/7/1,95,97,94.800003,96.669998,96.669998,16167200
2016/7/5,95.199997,101.269997,93.309998,97.910004,97.910004,25879400
2016/7/6,95.029999,96,93.550003,94.599998,94.599998,16301200
2016/7/7,94.699997,95.379997,93.18,95.099998,95.099998,9913500
2016/7/8,96,97.410004,95.300003,97.059998,97.059998,8335400
2016/7/11,96.190002,96.870003,94.300003,94.669998,94.669998,13276200
2016/7/12,95.07,96.720001,94.089996,95.970001,95.970001,11617400
2016/7/13,96.260002,96.720001,94.800003,96.43,96.43,8768900
2016/7/14,97,98.269997,96.800003,98.019997,98.019997,9885000
2016/7/15,98.519997,98.699997,97.410004,98.389999,98.389999,9041900
2016/7/18,98.43,99.839996,97.239998,98.809998,98.809998,28669700
2016/7/19,85.43,86.75,84.5,85.839996,85.839996,55681200
2016/7/20,86.669998,88.489998,85.82,87.910004,87.910004,23525100
2016/7/21,88.300003,88.379997,85.209999,85.989998,85.989998,16084000
2016/7/22,86.480003,86.5,85.110001,85.889999,85.889999,11363900
2016/7/25,85.730003,87.870003,85.010002,87.660004,87.660004,14135000
2016/7/26,91.029999,93.099998,90.900002,91.410004,91.410004,19577600
2016/7/27,91.5,92.059998,90.099998,92.040001,92.040001,8727500
2016/7/28,91.919998,92.209999,90.68,91.650002,91.650002,6227700
2016/7/29,91.190002,91.75,90.589996,91.25,91.25,6960200
2016/8/1,91.230003,94.669998,90.5,94.370003,94.370003,10666900
2016/8/2,94,94.080002,92.18,93.559998,93.559998,9836200
2016/8/3,93.279999,94.669998,92.550003,93.099998,93.099998,7030900
2016/8/4,93.199997,93.730003,91.82,93.440002,93.440002,6043400
2016/8/5,93.769997,97.739998,93.559998,97.029999,97.029999,18364800
2016/8/8,95.910004,95.93,94,95.110001,95.110001,10135400
2016/8/9,95.120003,95.809998,93.480003,93.989998,93.989998,9175400
2016/8/10,94.400002,94.75,92.949997,93.93,93.93,6511100
2016/8/11,94.599998,96.330002,94.370003,95.889999,95.889999,8547700
2016/8/12,95.529999,96.830002,95.080002,96.589996,96.589996,6592900
2016/8/15,96.830002,96.910004,95.239998,95.309998,95.309998,7304600
2016/8/16,95.190002,95.610001,94.400002,95.120003,95.120003,6311300
2016/8/17,94.940002,96.93,94.849998,96.370003,96.370003,8315600
2016/8/18,95.980003,97.220001,95.169998,96.160004,96.160004,7252600
2016/8/19,96.050003,96.779999,95.510002,95.870003,95.870003,6942900
2016/8/22,95.669998,96.129997,94.949997,95.260002,95.260002,5830500
2016/8/23,95.68,96.589996,95.480003,95.940002,95.940002,5239100
2016/8/24,96.129997,96.360001,94.910004,95.18,95.18,6276500
2016/8/25,96.379997,98.25,96.040001,97.32,97.32,10823100
2016/8/26,97.330002,97.949997,96.57,97.580002,97.580002,6617600
2016/8/29,96.970001,98.449997,96.57,97.300003,97.300003,8008400
2016/8/30,97.839996,98.849998,97.139999,97.449997,97.449997,6093500
2016/8/31,97.480003,97.879997,96.760002,97.449997,97.449997,4690600
2016/9/1,97.809998,97.980003,96.919998,97.379997,97.379997,4148600
2016/9/2,97.900002,98.18,97.010002,97.379997,97.379997,4247200
2016/9/6,97.760002,100.32,97.650002,100.089996,100.089996,9036100
2016/9/7,100.110001,100.190002,98.419998,99.150002,99.150002,6468500
2016/9/8,99.230003,100.050003,98.82,99.660004,99.660004,5201200
2016/9/9,99.059998,99.389999,96.5,96.5,96.5,7373300
2016/9/12,95.910004,99.290001,95.709999,99.050003,99.050003,7718400
